TEMPLATE_ID,TEMPLATE_NAME,DISPLAY_NAME,LINE,START_REMOVED_YN,REQUIRED_STATUS_C,FLO_MEAS_ID,DISP_NAME,ROW_TYP_C,VAL_TYPE_C,UNITS,MINVALUE,MAX_VAL,INTAKE_TYP_C,OUTPUT_TYP_C,MIN_AGE,MAX_AGE,SEX_C
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,4,N,,61,Urine,1,1,mL,0,99999,,1,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,5,N,,304330,Unmeasured Urine Count,1,1,,0,9999,,1,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,6,N,,305280,Urinary Incontinence,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,7,N,,304140,Urine Color (Read Only),1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,8,N,,304150,Urine Appearance,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,9,N,,304160,Urine Odor (Read Only),1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,10,N,,304340,Unmeasured Stool Count,1,1,,0,150,,5,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,11,N,,305020,Stool (mL),1,1,mL,0,,,5,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,12,N,,3040103156,Bowel Incontinence,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,13,N,,340280,Stool Amount,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,14,N,,400610,Stool Appearance,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,15,N,,340270,Stool Color,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,16,N,,62,Emesis,1,1,mL,0,99999,,2,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,17,N,,3040105116,Emesis Amount,1,8,,,,,,,,
3040010045,ROVER PEDS BASIC INTAKE/OUTPUT + SONNET,Peds I/O,18,N,,340300,Emesis Color/Appearance,1,8,,,,,,,,
3040010051,IP FN ASSESSMENT,Diet Assessment,2,N,,3040100781,Cause of Avoidance Behavior,1,8,,,,,,,,
3040010051,IP FN ASSESSMENT,Diet Assessment,3,N,,3040100813,Physical Activity History,1,2,,,,,,,,
3040010051,IP FN ASSESSMENT,Diet Assessment,4,N,,3040100822,Involuntary Physical Movement,1,8,,,,,,,,
3040010051,IP FN ASSESSMENT,Diet Assessment,5,N,,3040100824,Overall Appearance,1,8,,,,,,,,
3040010051,IP FN ASSESSMENT,Diet Assessment,6,N,,3040100825,Body Language,1,2,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),1,N,,305120,Sensory Perception,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),2,N,,305130,Moisture,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),3,N,,305140,Out of Bed Activity,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),4,N,,305150,In Bed Mobility,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),5,N,,305160,Nutrition,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),6,N,,305170,Friction and Shear,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),8,N,,7090640,Mobility,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),9,N,,7090650,Activity,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),10,N,,7090660,Sensory Perception,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),11,N,,7090670,Moisture,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),12,N,,7090680,Friction and Shear,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),13,N,,7090690,Nutrition,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),14,N,,7090700,Tissue Perfusion and Oxygenation,1,8,,,,,,,,
3040010119,IP SKIN RISK ASSESSMENT (BRADEN AND BRADEN Q),Skin Risk Assessment (Braden and Braden Q),16,N,,3040109881,Patient Turned,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,1,N,,3041200000,"If aspirin was contraindicated at arrival for reason other than allergy, indicate why.",1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,2,N,,3041200001,Does the patient have a pacemaker?,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,3,N,,3041200002,"If aspirin was contraindicated at discharge for reason other than allergy, indicate why.",1,2,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,4,N,,3041200003,"If beta blocker was contraindicated at arrival for reason other than allergy, indicate why.",1,2,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,5,N,,3041200004,"If beta blocker was contraindicated at discharge for reason other than allergy, indicate why.",1,2,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,6,N,,3041200005,Does ECG show evidence of ST segment elevation?,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,7,N,,3041200006,Does ECG show evidence of a left bundle branch block?,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,8,N,,3041200007,"If there was a legitimate reason for delay in fibrinolytic therapy, what was it?",1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,9,N,,3041200008,If there was a legitimate reason for delay in PCI what was it?,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,10,N,,3041200009,Was PCI elective?,1,8,,,,,,,,
3040010158,IP CORE MEASURES QC AMI NAV,Quality Check AMI,11,N,,3041200010,"If ACEI and ARB were contraindicated at discharge for reason other than allergy, indicate why.",1,8,,,,,,,,
3040010159,IP CORE MEASURES QC HF NAV,Quality Check HF,1,N,,3041200010,"If ACEI and ARB were contraindicated at discharge for reason other than allergy, indicate why.",1,8,,,,,,,,
3040010159,IP CORE MEASURES QC HF NAV,Quality Check HF,2,N,,3041200011,Was an LVSF assesment completed prior to admission?,1,8,,,,,,,,
3040010159,IP CORE MEASURES QC HF NAV,Quality Check HF,3,N,,3041200012,"If LVSF assessment was contraindicated, indicate why.",1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,1,N,,3041200013,Is patient at risk for pseudomonas?,1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,2,N,,3041200014,Did CXR show signs of pneumonia?,1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,3,N,,3041200015,Is there diagnostic uncertainty?,1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,4,N,,3041200016,Was there another source of infection besides pneumonia found within 24 hours of arrival?,1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,5,N,,3041200017,Does the patient have a compromising condition or therapy?,1,8,,,,,,,,
3040010160,IP CORE MEASURES QC PN NAV,Quality Check PN,6,N,,3041200018,Did patient have healthcare-associated pneumonia?,1,8,,,,,,,,
3040010161,IP CORE MEASURES QC CAC NAV,Quality Check CAC,1,N,,3041200019,"If relievers were contraindicated, why?",1,8,,,,,,,,
3040010161,IP CORE MEASURES QC CAC NAV,Quality Check CAC,2,N,,3041200020,"If systemic corticosteroids were contraindicated, why?",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,1,N,,3041200021,"If anticoagulation therapy was contraindicated at discharge, why?",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,2,N,,3041200022,"If statin was contraindicated at discharge, why?",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,3,N,,3041200023,"If the patient did not receive VTE prophylaxis, why? (Must be documented by end of hospital day 1)",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,4,N,,3041200024,"If antithrombotic therapy was not administered by the end of hospital day 2, why? (Must be documented by end of Hospital Day 2)",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,5,N,,3041200025,"If IV thrombolytic therapy was not administered, why?",1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,6,N,,3041200026,Was patient admitted for an elective carotid intervention?,1,8,,,,,,,,
3040010162,IP CORE MEASURES QC STK NAV,Quality Check STK,7,N,,3041200027,Does patient have atrial fibrillation or flutter?,1,8,,,,,,,,
3040010170,ROVER NICU INTAKE/OUTPUT + SONNET,NICU I/O,3,N,,301050,Dosing Weight,1,5,,0,24000,,,,,
3040010207,IP PATIENT STORY GOALS FOR SHIFT,Goals for Shift,2,N,,400490,Cultural Requests During Hospitalization,1,2,,,,,,,,
3040010207,IP PATIENT STORY GOALS FOR SHIFT,Goals for Shift,3,N,,400500,Spiritual Requests During Hospitalization,1,2,,,,,,,,
3040010226,IP CORE MEASURES TAGGING,CM Tagging,1,N,,3040104236,Quality Measure Patient,1,8,,,,,,,,
3040010226,IP CORE MEASURES TAGGING,CM Tagging,2,N,,3040109115,Review Status,1,8,,,,,,,,
3040010226,IP CORE MEASURES TAGGING,CM Tagging,3,N,,3040109875,Remove from Quality Measure Population,1,8,,,,,,,,
3040010246,IP MEWS SCORE,MEWS SCORE,2,Y,,3040109307,MEWS Score (Background),1,1,,,,,,,,
3040010451,IP ICU INTAKE/OUTPUT WITH VITALS,I/O with Vitals,99,Y,,10701000022,Received Diuretics in ICU,1,3,,,,,,,,
3040010451,IP ICU INTAKE/OUTPUT WITH VITALS,I/O with Vitals,134,Y,,64,Other,1,1,mL,0,99999,,4,,,
3040010452,IP RN PATIENT GOALS NAV,Patient Goals,1,N,,304002254,"Anxieties, Fears or Concerns",1,2,,,,,,,,
3040010452,IP RN PATIENT GOALS NAV,Patient Goals,2,N,,304002124,Individualized Care Needs,1,2,,,,,,,,
3040010452,IP RN PATIENT GOALS NAV,Patient Goals,3,N,,304000035,Patient-Specific Goals (Include Timeframe),1,2,,,,,,,,
3040010462,BH ADMISSION TYPE,Admission Type,1,N,,1540100131,Admission Type,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,18,N,,7060790,Abdominal Binder,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,19,N,,7060800,Abductor Pillow,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,20,N,,7060750,Braces,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,21,N,,302360,Cervical Collar,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,22,N,,7060760,Immobilizer,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,23,N,,7060740,Orthotics,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,24,N,,7060770,Prosthesis,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,25,N,,7060730,Sling,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,26,N,,7060780,Splint,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,29,N,,3040100542,Did patient receive hospital schooling?,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,31,N,,7070005,Teacher/Tutor Came Today,1,8,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,32,N,,7070006,Materials Covered,1,2,,,,,,,,
3040010469,ROVER IP DAILY CARES/SAFETY + SONNET,Daily Cares/Safety,33,N,,7070007,Homework Assigned,1,2,,,,,,,,
3040010474,BEDSIDE TV DISPLAY,Bedside TV Display,1,N,,3040110684,Patient Entered Pain Score,1,8,,,,,,,,
3040010474,BEDSIDE TV DISPLAY,Bedside TV Display,2,N,,3040108952,Patient Goal for Admission,1,2,,,,,,,,
3040010578,ROVER INTAKE - PCA AND EPIDURAL,Intake - PCA and Epidural,11,Y,,3040111349,Cumulative Dose (mcg)  Morphine (10 mcg/mL) and Ropivicaine (1%),1,1,mcg,0,,,,,,
304090109,EHC NEWBORN/NICU CIRCUMCISION ASSESS NAV,Circumcision Assessment,3,N,,61,Urine,1,1,mL,0,99999,,1,,,
304090109,EHC NEWBORN/NICU CIRCUMCISION ASSESS NAV,Circumcision Assessment,4,N,,7073790,Diaper Weight with Urine (g),1,1,g,,,,,,,
304090109,EHC NEWBORN/NICU CIRCUMCISION ASSESS NAV,Circumcision Assessment,6,N,,7073810,Diaper Weight Mixed Urine/Stool (g),1,1,g,,,,,,,
304090109,EHC NEWBORN/NICU CIRCUMCISION ASSESS NAV,Circumcision Assessment,8,N,,304330,Unmeasured Urine Count,1,1,,0,9999,,1,,,
3041100001,EHC CRE TRAVEL SCREENING QUESTION,International Travel Screening,1,N,,760,Have you traveled internationally in the last month?,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,15,Y,,7060790,Abdominal Binder,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,16,Y,,7060800,Abductor Pillow,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,17,Y,,7060750,Braces,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,18,Y,,302360,Cervical Collar,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,19,Y,,7060760,Immobilizer,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,20,Y,,7060740,Orthotics,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,21,Y,,7060770,Prosthesis,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,22,Y,,7060730,Sling,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,23,Y,,7060780,Splint,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,26,N,,3040100542,Did patient receive hospital schooling?,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,28,Y,,7070005,Teacher/Tutor Came Today,1,8,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,29,Y,,7070006,Materials Covered,1,2,,,,,,,,
3041200100,EHC IP PCT DAILY CARES/SAFETY,Daily Cares/Safety,30,Y,,7070007,Homework Assigned,1,2,,,,,,,,
3041200101,EHC IP ICU COMPLEX VITALS AND DRIPS,Complex Vitals and Drips,96,Y,,10701000022,Received Diuretics in ICU,1,3,,,,,,,,
3041401000,BEDSIDE VITALS,Vitals,1,N,,5,BP,1,4,,0,500,,,,,
3041401000,BEDSIDE VITALS,Vitals,2,N,,6,Temp,1,7,,0,150,,,,,
3041401000,BEDSIDE VITALS,Vitals,3,N,,8,Pulse,1,1,,0,500,,,,,
3041401000,BEDSIDE VITALS,Vitals,4,N,,10,SpO2,1,1,%,0,100,,,,,
3041900036,EHC PT PELVIC FLOOR POST TREATMENT NAV,Post Treatment,10,N,,3041900748,Response to Treatment,1,2,,,,,,,,
3041900261,EHC IP CUTOVER OB NEWBORN,L&D- Newborn,1,N,,14,Weight,1,5,,0,24000,,,,,
3041900261,EHC IP CUTOVER OB NEWBORN,L&D- Newborn,2,N,,11,Height,1,6,,1,118,,,,,
3041900261,EHC IP CUTOVER OB NEWBORN,L&D- Newborn,3,N,,16,Head Circumference,1,12,,6,49,,,,,
304200060,T EHC NIHSS SCORE CHANGE,NIH Stroke Score Increase,1,N,,304200060,NIH Score increased 2 or more since last documented,1,8,,,,,,,,
304220001,T EHC IP NEURO CHECKS,Neuro Checks,1,N,,26761,Neuro Check Continued,1,8,,,,,,,,
3042400000,EHC IP RT AND HSPC NURSE HANDOFF,RT to Hospice Nurse Handoff,7,Y,,3042400097,Supplemental Agents,1,8,,,,,,,,
3042400000,EHC IP RT AND HSPC NURSE HANDOFF,RT to Hospice Nurse Handoff,8,Y,,3042400098,Nitric Oxide Set (ppm),1,1,,0,,,,,,
3042400000,EHC IP RT AND HSPC NURSE HANDOFF,RT to Hospice Nurse Handoff,9,Y,,3042400099,Epoprostenol Syringe (ng),1,8,,,,,,,,
3042400000,EHC IP RT AND HSPC NURSE HANDOFF,RT to Hospice Nurse Handoff,10,Y,,3042400100,Epoprostenol Rate/Concentration/Dose,1,8,,,,,,,,
3047420001,EHC IP LTAC CARE TOOL,CARE Tool,2,N,,30417000017,Comatose,1,8,,,,,,,,
305,EHC BH TRANSITION RECORD ADVANCE DIRECTIVES NAV,Advance Directives Doc,1,N,,13114,Psychiatric Advanced Directives,1,8,,,,,,,,
305,EHC BH TRANSITION RECORD ADVANCE DIRECTIVES NAV,Advance Directives Doc,2,N,,13115,Medical Advance Directives,1,8,,,,,,,,
305,EHC BH TRANSITION RECORD ADVANCE DIRECTIVES NAV,Advance Directives Doc,3,Y,,13116,Care Directives,1,8,,,,,,,,
305,EHC BH TRANSITION RECORD ADVANCE DIRECTIVES NAV,Advance Directives Doc,4,N,,13117,Medical Advance Directives - Assistance,1,8,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,1,N,,13119,Date Transition Record Provided to Patient,1,9,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,2,N,,13120,Time Transition Record Provided to Patient,1,10,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,3,N,,13118,Who Provided Patient with Transition Record,1,2,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,4,N,,13122,Date Transition Record Provided to Next Provider,1,9,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,5,N,,13123,Time Transition Record Provided to Next Provider,1,10,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,6,N,,13124,Who Provided Next Provider with Transition Record,1,2,,,,,,,,
306,EHC TRANSITION TRANSMISSION NAV,Transition Record - Transmission,7,N,,13125,Method of Transmission to Next Provider,1,8,,,,,,,,
307,EHC BH TRANSITION RECORD TRANSFER INPATIENT NAV,Inpatient Transfer,1,N,,13127,Date of Transfer to Inpatient Facility,1,9,,,,,,,,
307,EHC BH TRANSITION RECORD TRANSFER INPATIENT NAV,Inpatient Transfer,2,N,,13128,Time of Transfer to Inpatient Facility,1,10,,,,,,,,
307,EHC BH TRANSITION RECORD TRANSFER INPATIENT NAV,Inpatient Transfer,3,N,,11749,Were the four key elements of the transition record (at a minimum) discussed with the receiving inpatient facility?,1,8,,,,,,,,
307,EHC BH TRANSITION RECORD TRANSFER INPATIENT NAV,Inpatient Transfer,4,N,,13130,Healthcare Professional/Site Designated for Follow-up Care,1,2,,,,,,,,
307,EHC BH TRANSITION RECORD TRANSFER INPATIENT NAV,Inpatient Transfer,5,N,,154300003,(If applicable) Reason Transition Record Not Discussed with Patient,1,8,,,,,,,,
31040,IP INTAKE/OUTPUT,I/O,104,Y,,10701000022,Received Diuretics in ICU,1,3,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,1,N,,13513,Type of Neglect,1,8,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,2,N,,74273013513,Session,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,3,N,,74273013514,Minutes,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,4,N,,74273013515,Number of Lines/Circles,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,5,N,,13520,Pre prism proprioceptive pointing average,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,6,N,,74273013506,Post prism training proprioceptive pointing average,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,7,N,,74273013517,Pre prism training visual-proprioceptive pointing,1,1,,,,,,,,
314,EHC RHB OP OT PRISM ADAPTATION,Prism Adaptation,8,N,,74273013518,Post prism training visual-proprioceptive pointing,1,1,,,,,,,,
3140000019,LTC SLP EVALUATION,SLP Evaluation,34,Y,,1500004729,Comments,1,2,,,,,,,,
3140000021,LTC PT INITIAL EVALUATION MINUTES NAV,PT Initial Evaluation,1,N,,3140000276,Initial Evaluation Minutes,1,1,,0,,,,,,
3140000022,LTC OT INITIAL EVALUATION MINUTES NAV,OT Initial Evaluation,1,N,,3140000277,Initial Evaluation Minutes,1,1,,0,,,,,,
3140000023,LTC SLP INITIAL EVALUATION MINUTES NAV,SLP Initial Evaluation,1,N,,3140000278,Initial Evaluation Minutes,1,1,,0,,,,,,
3140000030,LTC PCT MDS SECTION GG,MDS Section GG,8,N,,1570063410,Discharge Goal,1,8,,,,,,,,
3140000030,LTC PCT MDS SECTION GG,MDS Section GG,10,N,,1570063413,Discharge Goal,1,8,,,,,,,,
3140000030,LTC PCT MDS SECTION GG,MDS Section GG,12,N,,1570063416,Discharge Goal,1,8,,,,,,,,
3140000030,LTC PCT MDS SECTION GG,MDS Section GG,14,N,,1570063419,Discharge Goal,1,8,,,,,,,,
3330000001,MYCHART COVID-19 MONITORING,COVID-19 Monitoring,1,N,,1400000032,Temperature (Fahrenheit),1,1,,0,150,,,,,
3330000001,MYCHART COVID-19 MONITORING,COVID-19 Monitoring,2,N,,1400000039,SpO2 (mmHg),1,1,,0,100,,,,,
345,IP HEIGHT WEIGHT,Height/Weight,1,N,,11,Height,1,6,,1,118,,,,,
345,IP HEIGHT WEIGHT,Height/Weight,2,N,,14,Weight,1,5,,0,24000,,,,,
36050,IP SCREENINGS,Screenings,12,N,,23394,Unable to Screen Patient,1,8,,,,,,,,
375,T EHC RHB SLP AUGMENTATIVE COMMUNICATION DEVICE EVAL AAC,Augmentative Communication Device Evaluation,13,N,,15042,See Below (this row is a placeholder),1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,5,N,,3040102780,Hand Grasp/Motor Function/Sensation Assessment,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,6,Y,,3040101162,R Hand Grasp,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,7,Y,,3040101163,L Hand Grasp,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,8,Y,,3040101164,R Foot Dorsiflexion,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,9,Y,,3040101165,L Foot Dorsiflexion,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,10,Y,,3040101166,R Foot Plantar Flexion,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,11,Y,,3040101167,L Foot Plantar Flexion,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,12,Y,,301980,RUE Motor Response,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,13,Y,,301940,LUE Motor Response,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,14,Y,,302000,RLE Motor Response,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,15,Y,,301960,LLE Motor Response,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,16,Y,,301990,RUE Sensation,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,17,Y,,301950,LUE Sensation,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,18,Y,,302010,RLE Sensation,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,19,Y,,301970,LLE Sensation,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,20,Y,,302190,R Sensory Level,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,21,Y,,302180,L Sensory Level,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,22,Y,,3040102775,RUE Motor Strength,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,23,Y,,3040102776,LUE Motor Strength,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,24,Y,,3040102777,RLE Motor Strength,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,25,Y,,3040102778,LLE Motor Strength,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,26,Y,,2280,Right Pronator Drift,1,8,,,,,,,,
379,EHC IP NEUROVASCULAR ASSESSMENT SC NAV,Neurovascular,27,Y,,2279,Left Pronator Drift,1,8,,,,,,,,
386,IMG PT DELAY REASON,Reason for Delay,1,N,,9949,Reason for Delay,1,8,,,,,,,,
387,EHC RHB IRF SLP EVALUATION,SLP IRF Evaluation,63,Y,,507031,Other (Comment),1,2,,,,,,,,
394,EHC BH SUICIDE RISK WITH INTERVENTIONS,Columbia Suicide Severity Rating Scale (Screener/Recent Self-Report) wih Interventions,1,N,,23394,Unable to Screen Patient,1,8,,,,,,,,
394,EHC BH SUICIDE RISK WITH INTERVENTIONS,Columbia Suicide Severity Rating Scale (Screener/Recent Self-Report) wih Interventions,3,N,,15725,(If Moderate/High Risk) What interventions have you taken or plan to take?,1,8,,,,,,,,
