source_concept_code,source_description,fca_concept_id,reason,intent
742110170,Time Frame,C0000.00,no_clinical_attributes,
742110171,Time Frame,C0000.00,no_clinical_attributes,
742110172,Time Frame,C0000.00,no_clinical_attributes,
742110173,Time Frame,C0000.00,no_clinical_attributes,
742110174,Time Frame,C0000.00,no_clinical_attributes,
742110175,Time Frame,C0000.00,no_clinical_attributes,
742110176,Time Frame,C0000.00,no_clinical_attributes,
742110177,Time Frame,C0000.00,no_clinical_attributes,
742110178,Time Frame,C0000.00,no_clinical_attributes,
742110179,Time Frame,C0000.00,no_clinical_attributes,
742110180,Time Frame,C0000.00,no_clinical_attributes,
742110181,Time Frame,C0000.00,no_clinical_attributes,
742110182,Time Frame,C0000.00,no_clinical_attributes,
742110183,Time Frame,C0000.00,no_clinical_attributes,
742110184,Time Frame,C0000.00,no_clinical_attributes,
742110185,Time Frame,C0000.00,no_clinical_attributes,
742110186,Time Frame,C0000.00,no_clinical_attributes,
742110187,Time Frame,C0000.00,no_clinical_attributes,
742110188,Time Frame,C0000.00,no_clinical_attributes,
742110189,Time Frame,C0000.00,no_clinical_attributes,
742110190,Time Frame,C0000.00,no_clinical_attributes,
742110191,Time Frame,C0000.00,no_clinical_attributes,
742110192,Time Frame,C0000.00,no_clinical_attributes,
742110193,Time Frame,C0000.00,no_clinical_attributes,
742110194,Time Frame,C0000.00,no_clinical_attributes,
742110195,Time Frame,C0000.00,no_clinical_attributes,
742110196,Time Frame,C0000.00,no_clinical_attributes,
742110197,Time Frame,C0000.00,no_clinical_attributes,
742110198,Time Frame,C0000.00,no_clinical_attributes,
742110199,Time Frame,C0000.00,no_clinical_attributes,
742110200,Time Frame,C0000.00,no_clinical_attributes,
742110201,Time Frame,C0000.00,no_clinical_attributes,
742110202,Time Frame,C0000.00,no_clinical_attributes,
742110203,Time Frame,C0000.00,no_clinical_attributes,
742110204,Time Frame,C0000.00,no_clinical_attributes,
742110205,Time Frame,C0000.00,no_clinical_attributes,
742110206,Time Frame,C0000.00,no_clinical_attributes,
742110207,Time Frame,C0000.00,no_clinical_attributes,
742110208,Time Frame,C0000.00,no_clinical_attributes,
742110209,Time Frame,C0000.00,no_clinical_attributes,
742110210,Time Frame,C0000.00,no_clinical_attributes,
742110211,Time Frame,C0000.00,no_clinical_attributes,
742110212,Time Frame,C0000.00,no_clinical_attributes,
742110213,Time Frame,C0000.00,no_clinical_attributes,
742110214,Time Frame,C0000.00,no_clinical_attributes,
742110215,Time Frame,C0000.00,no_clinical_attributes,
742110216,Time Frame,C0000.00,no_clinical_attributes,
742110217,Time Frame,C0000.00,no_clinical_attributes,
742110218,Time Frame,C0000.00,no_clinical_attributes,
742110219,Time Frame,C0000.00,no_clinical_attributes,
742110220,Time Frame,C0000.00,no_clinical_attributes,
742110221,Time Frame,C0000.00,no_clinical_attributes,
742110222,Time Frame,C0000.00,no_clinical_attributes,
742110223,Time Frame,C0000.00,no_clinical_attributes,
742110224,Time Frame,C0000.00,no_clinical_attributes,
742110225,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110226,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110227,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110228,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110229,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110230,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110231,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110232,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110233,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110234,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110235,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110236,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110237,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110238,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110239,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110240,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110241,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110242,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110243,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110244,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110245,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110246,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110247,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110248,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110249,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110250,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110251,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110252,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110253,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110254,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110255,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110256,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110257,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110258,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110259,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110260,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110261,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110262,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110263,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110264,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110265,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110266,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110267,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110268,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110269,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110270,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110271,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110272,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110273,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110274,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110275,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110276,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110277,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110278,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110279,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110280,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110281,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110282,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110283,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110284,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110285,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110286,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110287,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110288,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110289,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110290,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110291,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110292,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110293,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110294,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110295,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110296,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110297,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110298,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110299,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110300,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110301,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110302,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110303,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110304,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110305,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110306,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110307,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110308,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110309,Strategies/Barriers,C0000.00,no_clinical_attributes,
742110310,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110311,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110312,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110313,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110314,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110315,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110316,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110317,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110318,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110319,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110320,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110321,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110322,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110323,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110324,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110325,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110326,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110327,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110328,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110329,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110330,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110331,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110332,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110333,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110334,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110335,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110336,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110337,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110338,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110339,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110340,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110341,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110342,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110343,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110344,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110345,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110346,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110347,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110348,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110349,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110350,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110351,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110352,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110353,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110354,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110355,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110356,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110357,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110358,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110359,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110360,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110361,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110362,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110363,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110364,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110365,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110366,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110367,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110368,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110369,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110370,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110371,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110372,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110373,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110374,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110375,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110376,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110377,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110378,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110379,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110380,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110381,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110382,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110383,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110384,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110385,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110386,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110387,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110388,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110389,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110390,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110391,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110392,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110393,Progress/Outcomes,C0000.00,no_clinical_attributes,
742110394,Progress/Outcomes,C0000.00,no_clinical_attributes,
7421193001,Treatment Dx,C0000.00,no_clinical_attributes,
742120000,Activity/Goal,C0000.00,no_clinical_attributes,
742120001,Independence Level,C0000.00,no_clinical_attributes,
742120002,Strategies/Barriers,C0000.00,no_clinical_attributes,
742120003,Progress/Outcomes,C0000.00,no_clinical_attributes,
742120004,Activity/Goal,C0000.00,no_clinical_attributes,
742120005,Independence Level,C0000.00,no_clinical_attributes,
742120006,Strategies/Barriers,C0000.00,no_clinical_attributes,
742120007,Progress/Outcomes,C0000.00,no_clinical_attributes,
742120008,Activity/Goal,C0000.00,no_clinical_attributes,
742120009,Independence Level,C0000.00,no_clinical_attributes,
742120010,Strategies/Barriers,C0000.00,no_clinical_attributes,
742120011,Progress/Outcomes,C0000.00,no_clinical_attributes,
742120012,Activity/Goal,C0000.00,no_clinical_attributes,
742120013,Independence Level,C0000.00,no_clinical_attributes,
742120014,Strategies/Barriers,C0000.00,no_clinical_attributes,
742120015,Progress/Outcomes,C0000.00,no_clinical_attributes,
742120016,Activity/Goal,C0000.00,no_clinical_attributes,
742120017,Independence Level,C0000.00,no_clinical_attributes,
742120018,Strategies/Barriers,C0000.00,no_clinical_attributes,
742120019,Progress/Outcomes,C0000.00,no_clinical_attributes,
742133000,Independence Level,C0000.00,no_clinical_attributes,
742133001,Independence Level,C0000.00,no_clinical_attributes,
742133002,Independence Level,C0000.00,no_clinical_attributes,
742133003,Independence Level,C0000.00,no_clinical_attributes,
742133004,Independence Level,C0000.00,no_clinical_attributes,
742133005,Independence Level,C0000.00,no_clinical_attributes,
742133006,Independence Level,C0000.00,no_clinical_attributes,
742133007,Independence Level,C0000.00,no_clinical_attributes,
742133008,Independence Level,C0000.00,no_clinical_attributes,
742133009,Independence Level,C0000.00,no_clinical_attributes,
742133010,Independence Level,C0000.00,no_clinical_attributes,
742133011,Independence Level,C0000.00,no_clinical_attributes,
742133012,Independence Level,C0000.00,no_clinical_attributes,
742133013,Independence Level,C0000.00,no_clinical_attributes,
742133014,Independence Level,C0000.00,no_clinical_attributes,
742133015,Independence Level,C0000.00,no_clinical_attributes,
742133016,Independence Level,C0000.00,no_clinical_attributes,
742133017,Independence Level,C0000.00,no_clinical_attributes,
742133018,Independence Level,C0000.00,no_clinical_attributes,
742133019,Independence Level,C0000.00,no_clinical_attributes,
742133020,Independence Level,C0000.00,no_clinical_attributes,
742133021,Independence Level,C0000.00,no_clinical_attributes,
742133022,Independence Level,C0000.00,no_clinical_attributes,
742133023,Independence Level,C0000.00,no_clinical_attributes,
742133024,Independence Level,C0000.00,no_clinical_attributes,
742133025,Independence Level,C0000.00,no_clinical_attributes,
742133026,Independence Level,C0000.00,no_clinical_attributes,
742133027,Independence Level,C0000.00,no_clinical_attributes,
742133028,Independence Level,C0000.00,no_clinical_attributes,
742133029,Independence Level,C0000.00,no_clinical_attributes,
742133030,Independence Level,C0000.00,no_clinical_attributes,
742133031,Independence Level,C0000.00,no_clinical_attributes,
742133032,Independence Level,C0000.00,no_clinical_attributes,
742133033,Independence Level,C0000.00,no_clinical_attributes,
742133034,Independence Level,C0000.00,no_clinical_attributes,
742133035,Independence Level,C0000.00,no_clinical_attributes,
742133036,Independence Level,C0000.00,no_clinical_attributes,
742133037,Independence Level,C0000.00,no_clinical_attributes,
742133038,Independence Level,C0000.00,no_clinical_attributes,
742133039,Independence Level,C0000.00,no_clinical_attributes,
742133040,Independence Level,C0000.00,no_clinical_attributes,
742133041,Independence Level,C0000.00,no_clinical_attributes,
742133042,Independence Level,C0000.00,no_clinical_attributes,
742133043,Independence Level,C0000.00,no_clinical_attributes,
742133044,Independence Level,C0000.00,no_clinical_attributes,
742133045,Independence Level,C0000.00,no_clinical_attributes,
742133046,Independence Level,C0000.00,no_clinical_attributes,
742133047,Independence Level,C0000.00,no_clinical_attributes,
742133048,Independence Level,C0000.00,no_clinical_attributes,
742133049,Independence Level,C0000.00,no_clinical_attributes,
742133050,Independence Level,C0000.00,no_clinical_attributes,
742133051,Independence Level,C0000.00,no_clinical_attributes,
742133052,Independence Level,C0000.00,no_clinical_attributes,
742133053,Independence Level,C0000.00,no_clinical_attributes,
742133054,Independence Level,C0000.00,no_clinical_attributes,
742133055,Independence Level,C0000.00,no_clinical_attributes,
742133056,Independence Level,C0000.00,no_clinical_attributes,
742133057,Independence Level,C0000.00,no_clinical_attributes,
742133058,Independence Level,C0000.00,no_clinical_attributes,
742133059,Independence Level,C0000.00,no_clinical_attributes,
742133060,Independence Level,C0000.00,no_clinical_attributes,
742133061,Independence Level,C0000.00,no_clinical_attributes,
742133062,Independence Level,C0000.00,no_clinical_attributes,
742133063,Independence Level,C0000.00,no_clinical_attributes,
742133064,Independence Level,C0000.00,no_clinical_attributes,
742133065,Independence Level,C0000.00,no_clinical_attributes,
742133066,Independence Level,C0000.00,no_clinical_attributes,
742133067,Independence Level,C0000.00,no_clinical_attributes,
742133068,Independence Level,C0000.00,no_clinical_attributes,
742133069,Independence Level,C0000.00,no_clinical_attributes,
742133070,Independence Level,C0000.00,no_clinical_attributes,
742133071,Independence Level,C0000.00,no_clinical_attributes,
742133072,Independence Level,C0000.00,no_clinical_attributes,
742133073,Independence Level,C0000.00,no_clinical_attributes,
742133074,Independence Level,C0000.00,no_clinical_attributes,
742133075,Independence Level,C0000.00,no_clinical_attributes,
742133076,Independence Level,C0000.00,no_clinical_attributes,
742133077,Independence Level,C0000.00,no_clinical_attributes,
742133078,Independence Level,C0000.00,no_clinical_attributes,
742133079,Independence Level,C0000.00,no_clinical_attributes,
742133080,Independence Level,C0000.00,no_clinical_attributes,
742133081,Independence Level,C0000.00,no_clinical_attributes,
742133082,Independence Level,C0000.00,no_clinical_attributes,
742133083,Independence Level,C0000.00,no_clinical_attributes,
742133084,Independence Level,C0000.00,no_clinical_attributes,
742133085,Independence Level,C0000.00,no_clinical_attributes,
742133086,Independence Level,C0000.00,no_clinical_attributes,
742133087,Independence Level,C0000.00,no_clinical_attributes,
742133088,Independence Level,C0000.00,no_clinical_attributes,
742133089,Independence Level,C0000.00,no_clinical_attributes,
742133090,Independence Level,C0000.00,no_clinical_attributes,
742133091,Independence Level,C0000.00,no_clinical_attributes,
742133092,Independence Level,C0000.00,no_clinical_attributes,
742133093,Independence Level,C0000.00,no_clinical_attributes,
742133094,Independence Level,C0000.00,no_clinical_attributes,
742133095,Independence Level,C0000.00,no_clinical_attributes,
742133096,Independence Level,C0000.00,no_clinical_attributes,
742133097,Independence Level,C0000.00,no_clinical_attributes,
742133098,Independence Level,C0000.00,no_clinical_attributes,
742133099,Independence Level,C0000.00,no_clinical_attributes,
742133100,Independence Level,C0000.00,no_clinical_attributes,
742133101,Independence Level,C0000.00,no_clinical_attributes,
742133102,Independence Level,C0000.00,no_clinical_attributes,
742133103,Independence Level,C0000.00,no_clinical_attributes,
742133104,Independence Level,C0000.00,no_clinical_attributes,
742133105,Independence Level,C0000.00,no_clinical_attributes,
742133106,Independence Level,C0000.00,no_clinical_attributes,
742133107,Independence Level,C0000.00,no_clinical_attributes,
742133108,Independence Level,C0000.00,no_clinical_attributes,
742133109,Independence Level,C0000.00,no_clinical_attributes,
742133110,Independence Level,C0000.00,no_clinical_attributes,
742133111,Independence Level,C0000.00,no_clinical_attributes,
742133112,Independence Level,C0000.00,no_clinical_attributes,
742133113,Independence Level,C0000.00,no_clinical_attributes,
742133200,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133201,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133202,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133203,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133204,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133205,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133206,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133207,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133208,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133209,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133210,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133211,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133212,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133213,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133214,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133215,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133216,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133217,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133218,Independence/Cues/Accuracy,C0000.00,no_clinical_attributes,
742133300,Independence/Cues,C0000.00,no_clinical_attributes,
742133301,Independence/Cues,C0000.00,no_clinical_attributes,
742133302,Independence/Cues,C0000.00,no_clinical_attributes,
742133303,Independence/Cues,C0000.00,no_clinical_attributes,
742133304,Independence/Cues,C0000.00,no_clinical_attributes,
742133305,Independence/Cues,C0000.00,no_clinical_attributes,
742133306,Independence/Cues,C0000.00,no_clinical_attributes,
742133307,Independence/Cues,C0000.00,no_clinical_attributes,
742133308,Independence/Cues,C0000.00,no_clinical_attributes,
742133309,Independence/Cues,C0000.00,no_clinical_attributes,
742133310,Independence/Cues,C0000.00,no_clinical_attributes,
742133311,Independence/Cues,C0000.00,no_clinical_attributes,
742133312,Independence/Cues,C0000.00,no_clinical_attributes,
742133313,Independence/Cues,C0000.00,no_clinical_attributes,
742133314,Independence/Cues,C0000.00,no_clinical_attributes,
742133315,Independence/Cues,C0000.00,no_clinical_attributes,
742133316,Independence/Cues,C0000.00,no_clinical_attributes,
742133317,Independence/Cues,C0000.00,no_clinical_attributes,
742133318,Independence/Cues,C0000.00,no_clinical_attributes,
742133400,Time Frame,C0000.00,no_clinical_attributes,
742133401,Time Frame,C0000.00,no_clinical_attributes,
742133402,Time Frame,C0000.00,no_clinical_attributes,
742133403,Time Frame,C0000.00,no_clinical_attributes,
742133404,Time Frame,C0000.00,no_clinical_attributes,
742133405,Time Frame,C0000.00,no_clinical_attributes,
742133406,Time Frame,C0000.00,no_clinical_attributes,
742133407,Time Frame,C0000.00,no_clinical_attributes,
742133408,Time Frame,C0000.00,no_clinical_attributes,
742133409,Time Frame,C0000.00,no_clinical_attributes,
742133410,Time Frame,C0000.00,no_clinical_attributes,
742133411,Time Frame,C0000.00,no_clinical_attributes,
742133412,Time Frame,C0000.00,no_clinical_attributes,
742133413,Time Frame,C0000.00,no_clinical_attributes,
742133414,Time Frame,C0000.00,no_clinical_attributes,
742133415,Time Frame,C0000.00,no_clinical_attributes,
742133416,Time Frame,C0000.00,no_clinical_attributes,
742133417,Time Frame,C0000.00,no_clinical_attributes,
742133418,Time Frame,C0000.00,no_clinical_attributes,
742133419,Time Frame,C0000.00,no_clinical_attributes,
742133420,Time Frame,C0000.00,no_clinical_attributes,
742133421,Time Frame,C0000.00,no_clinical_attributes,
742133422,Time Frame,C0000.00,no_clinical_attributes,
742133423,Time Frame,C0000.00,no_clinical_attributes,
742133424,Time Frame,C0000.00,no_clinical_attributes,
742133425,Time Frame,C0000.00,no_clinical_attributes,
742133426,Time Frame,C0000.00,no_clinical_attributes,
742133427,Time Frame,C0000.00,no_clinical_attributes,
742133428,Time Frame,C0000.00,no_clinical_attributes,
742133429,Time Frame,C0000.00,no_clinical_attributes,
742133430,Time Frame,C0000.00,no_clinical_attributes,
742133431,Time Frame,C0000.00,no_clinical_attributes,
742133432,Time Frame,C0000.00,no_clinical_attributes,
742133433,Time Frame,C0000.00,no_clinical_attributes,
742133434,Time Frame,C0000.00,no_clinical_attributes,
742133435,Time Frame,C0000.00,no_clinical_attributes,
742133436,Time Frame,C0000.00,no_clinical_attributes,
742133437,Time Frame,C0000.00,no_clinical_attributes,
742133438,Time Frame,C0000.00,no_clinical_attributes,
742133439,Time Frame,C0000.00,no_clinical_attributes,
742133440,Time Frame,C0000.00,no_clinical_attributes,
742133441,Time Frame,C0000.00,no_clinical_attributes,
742133442,Time Frame,C0000.00,no_clinical_attributes,
742133443,Time Frame,C0000.00,no_clinical_attributes,
742133444,Time Frame,C0000.00,no_clinical_attributes,
742133445,Time Frame,C0000.00,no_clinical_attributes,
742133446,Time Frame,C0000.00,no_clinical_attributes,
742133447,Time Frame,C0000.00,no_clinical_attributes,
742133448,Time Frame,C0000.00,no_clinical_attributes,
742133449,Time Frame,C0000.00,no_clinical_attributes,
742133450,Time Frame,C0000.00,no_clinical_attributes,
742133451,Time Frame,C0000.00,no_clinical_attributes,
742133452,Time Frame,C0000.00,no_clinical_attributes,
742133453,Time Frame,C0000.00,no_clinical_attributes,
742133454,Time Frame,C0000.00,no_clinical_attributes,
742133455,Time Frame,C0000.00,no_clinical_attributes,
742133456,Time Frame,C0000.00,no_clinical_attributes,
742133457,Time Frame,C0000.00,no_clinical_attributes,
742133458,Time Frame,C0000.00,no_clinical_attributes,
742133459,Time Frame,C0000.00,no_clinical_attributes,
742133460,Time Frame,C0000.00,no_clinical_attributes,
742133461,Time Frame,C0000.00,no_clinical_attributes,
742133462,Time Frame,C0000.00,no_clinical_attributes,
742133463,Time Frame,C0000.00,no_clinical_attributes,
742133464,Time Frame,C0000.00,no_clinical_attributes,
742133465,Time Frame,C0000.00,no_clinical_attributes,
742133466,Time Frame,C0000.00,no_clinical_attributes,
742133467,Time Frame,C0000.00,no_clinical_attributes,
742133468,Time Frame,C0000.00,no_clinical_attributes,
742133469,Time Frame,C0000.00,no_clinical_attributes,
742133470,Time Frame,C0000.00,no_clinical_attributes,
742133471,Time Frame,C0000.00,no_clinical_attributes,
742133472,Time Frame,C0000.00,no_clinical_attributes,
742133473,Time Frame,C0000.00,no_clinical_attributes,
742133474,Time Frame,C0000.00,no_clinical_attributes,
742133475,Time Frame,C0000.00,no_clinical_attributes,
742133476,Time Frame,C0000.00,no_clinical_attributes,
742133477,Time Frame,C0000.00,no_clinical_attributes,
742133478,Time Frame,C0000.00,no_clinical_attributes,
742133479,Time Frame,C0000.00,no_clinical_attributes,
742133480,Time Frame,C0000.00,no_clinical_attributes,
742133481,Time Frame,C0000.00,no_clinical_attributes,
742133482,Time Frame,C0000.00,no_clinical_attributes,
742133483,Time Frame,C0000.00,no_clinical_attributes,
742133484,Time Frame,C0000.00,no_clinical_attributes,
