source_concept_code,source_description,fca_concept_id,reason,intent,val_type,units,min_val,max_val,custom_list_values,template_names,group_names,n_templates
24341,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24351,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24352,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24353,Chest X-Ray,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24354,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24355,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24356,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24357,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24358,Colonoscopy,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24359,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24360,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24361,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24362,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24363,CT Heart Calcium Scoring,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24364,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24365,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24366,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24367,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24368,CT Lung Screening,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24369,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24370,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24371,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24372,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24373,Eye Exam,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24374,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24375,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24376,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24377,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24378,Dermatology (Skin) Exam,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24379,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24380,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24381,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24382,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24383,Treadmill Stress Test,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24384,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24385,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24386,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24387,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24388,Pap Smear,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24389,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24390,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24391,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24392,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24393,Mammogram,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24394,What was the approximate date of the procedure?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24395,Where was this procedure or test done?,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24396,Were there any abnormalities?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24397,Please describe abnormality,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Preventative,1
24398,Tetanus (Td),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24399,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24400,Tetanus Pertussis (Tdap),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24401,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24402,Pneumonia,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24403,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24404,Which pneumonia vaccine did you receive?,C0000.00,no_clinical_attributes,,custom_list,,,,Prevnar 13|Prevnar 20|Pneumovax 23|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24405,MMR,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24406,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24407,Influenza (Flu),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24408,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24409,Singles (Shingrix),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24410,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24411,HPV (Gardisil),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24412,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24413,Hepatitis A/B Combo (Twinrix),C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24414,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24415,Hepatitis B,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24416,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24417,COVID,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No|Not Sure,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24418,What is the most recent approximate date given?,C0000.00,no_clinical_attributes,,multi_select,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Immunizations,1
24435,What physical activities do you engage in?,C0000.00,no_clinical_attributes,,custom_list,,,,Running|Walking|Aerobics|Biking|Yoga|Strength training,T EHC AMB EXECUTIVE HEALTH HHQ,Lifestyle,1
24475,Provider ONE: name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24476,Provider ONE: specialty,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24477,Provider ONE: facility/practice name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24478,Provider ONE: reason for seeing,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24479,Provider TWO: name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24480,Provider TWO: specialty,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24481,Provider TWO: facility/practice name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24482,Provider TWO: reason for seeing,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24483,Provider THREE: name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24484,Provider THREE: specialty,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24485,Provider THREE: facility/practice name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24486,Provider THREE: reason for seeing provider,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24487,Provider FOUR: name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24488,Provider FOUR: specialty,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24489,Provider FOUR: facility/practice name,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24490,Provider FOUR: reason for seeing,C0000.00,no_clinical_attributes,,string,,,,,T EHC AMB EXECUTIVE HEALTH HHQ,Providers,1
24496,Goal of Therapy,C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24497,Goal of Care Outcome,C0000.00,no_clinical_attributes,,custom_list,,,,Initiated|Making progress|Achieved - continue to monitor|Completed - select new target|Failed,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24498,Goal of therapy comments or updates,C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24499,Goal of therapy assessment due date (if applicable),C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24501,Goal of therapy outcome,C0000.00,no_clinical_attributes,,custom_list,,,,Drug discontinued|Drug held|ADR unresolved|ADR resolved|Other,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24502,Drug held comments,C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24503,ADR unresolved comments,C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24504,Other - comments,C0000.00,no_clinical_attributes,,string,,,,,RXSP THERAPEUTIC GOALS FOLLOW UP,Follow Up Assessment,1
24508,How long does swelling last in the left elbow?,C0000.00,no_clinical_attributes,,custom_list,,,,No swelling or < 6 months|>/equal to 6 months,EHC ONCBCN HEMOPHILIA JOINT HEALTH SCORE,HJHS Left Elbow,1
26121,There are more important things to me in life than using substances,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26122,In general I am happy with my life,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26123,I have enough energy to complete the tasks I set for myself,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26124,I am proud of the community I live in and feel a part of it,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26125,I get lots of support from friends,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26126,I regard my life as challenging and fulfilling without the need for using drugs or alcohol,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Strongly Disagree|Disagree|Disagree|Somewhat Disagree|Somewhat Disagree|Somewhat Agree|Somewhat Agree|Agree|Agree|Strongly Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26127,My living space has helped to drive my recovery journey,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26128,I take full responsibility for my actions,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26129,I am happy dealing with a range of professional people,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26130,I am making good progress on my recovery journey,C0000.00,no_clinical_attributes,,custom_list,,,,Strongly Disagree|Disagree|Somewhat Disagree|Somewhat Agree|Agree|Strongly Agree,T EHC AMB BH DEVELOPMENT AND VALIDATION OF A BRIEF ASSESSMENT OF RECOVERY CAPITAL (BARC-10) FOR ALCOHOL AND DRUG USE,BARC-10,1
26174,"Hallucinogens, including MDMA/ecstasy",C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH TIMELINE FOLLOWBACK (TFB) METHOD ASSESSMENT,Timeline Followback (TFB) Method Assessment,1
26175,"Sedatives and hypnotics, excluding Benzodiazepine",C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH TIMELINE FOLLOWBACK (TFB) METHOD ASSESSMENT,Timeline Followback (TFB) Method Assessment,1
26176,Benzodiazepines,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH TIMELINE FOLLOWBACK (TFB) METHOD ASSESSMENT,Timeline Followback (TFB) Method Assessment,1
26177,Inhalants,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH TIMELINE FOLLOWBACK (TFB) METHOD ASSESSMENT,Timeline Followback (TFB) Method Assessment,1
26183,Have any of your closest relationships been troubled by a lot of arguments or repeated breakups?,C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH MSI-BPD,McLean Screening Instrument for Borderline Personality Disorder,1
26184,"Have you deliberately hurt yourself physically (e.g., punched yourself, cut yourself, burned yourself)? How about made a suicide attempt?",C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH MSI-BPD,McLean Screening Instrument for Borderline Personality Disorder,1
26185,"Have you had at least two other problems with impulsivity (e.g., eating binges and spending sprees, drinking too much and verbal outbursts)?",C0000.00,no_clinical_attributes,,custom_list,,,,Yes|No,T EHC AMB BH MSI-BPD,McLean Screening Instrument for Borderline Personality Disorder,1
