source_concept_code,source_description,assessment_concept_id,assessment_concept_name,qualifier_concept_id,qualifier_concept_name,method_qualifier_concept_id,method_qualifier_concept_name,temporal_qualifier_concept_id,temporal_qualifier_concept_name,value_domain_type,fca_concept_id,predicate_id,confidence,mapping_justification
1570636989,Right Proximal Carpal Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570636990,Left Proximal Carpal Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570636991,Right Midcarpal Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570636992,Left Midcarpal Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570636993,Right Distal Carpal Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570636994,Left Distal Carpal Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570636995,Right Scaphoid Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570636996,Left Scaphoid Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570636999,Right Index MCP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637000,Left Index MCP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637001,Right Index PIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637002,Left Index PIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637003,Right Index DIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637004,Left Index DIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637006,Right Middle MCP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637007,Left Middle MCP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637008,Right Middle PIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637009,Left Middle PIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637010,Right Middle DIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637011,Left Middle DIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637013,Right Ring MCP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637014,Left Ring MCP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637015,Right Ring PIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637016,Left Ring PIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637017,Right Ring DIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637018,Left Ring DIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637020,Right Little MCP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637021,Left Little MCP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637022,Right Little PIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637023,Left Little PIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637024,Right Little DIP Joint Mobility,4083973,Ability to walk,4080761,right,0,,0,,,C0039.06,broadMatch,0.8,"FCA concept C0039.06: intent={assessment:mobility, laterality:right}"
1570637025,Left Little DIP Joint Mobility,4083973,Ability to walk,4300877,left,0,,0,,,C0039.09,broadMatch,0.8,"FCA concept C0039.09: intent={assessment:mobility, laterality:left}"
1570637027,Right Thumb CMC Joint Mobility,4083973,Ability to walk,0,,0,,0,,,C0039.02,broadMatch,0.6,"FCA concept C0039.02: intent={assessment:mobility, body_site:digit}"
1570637101,Upper Body Dressing Assistance Details,761103,Wound dressing observable,0,,0,,0,,,C0058.01,broadMatch,0.6,"FCA concept C0058.01: intent={assessment:dressing, body_site:skin}"
1570637102,Lower Body Dressing Assistance Details,761103,Wound dressing observable,0,,0,,0,,,C0058.01,broadMatch,0.6,"FCA concept C0058.01: intent={assessment:dressing, body_site:skin}"
1570637131,Right Palmaris Longus Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637132,Left Palmaris Longus Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637149,Left Rectal Sensation,4287782,Somatic sensation,4300877,left,0,,0,,,C0045.11,broadMatch,0.8,"FCA concept C0045.11: intent={assessment:sensation, laterality:left}"
1570637157,Right Digits 2-4 ABduction Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637160,Left Digits 2-4 ABduction Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637163,Right Digits 2-5 ADduction Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637166,Left Digits 2-5 ADduction Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637171,Right MCP Flexion Lumbricals Pain with Strength Testing,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637174,Left MCP Flexion Lumbricals Pain with Strength Testing,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637177,Right Thumb Opposition Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570637180,Left Thumb Opposition Pain with Strength Testing,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570637266,Pelvic Floor Cough Reaction,254761,Cough,0,,0,,0,,,C0047.01,broadMatch,0.6,"FCA concept C0047.01: intent={assessment:cough, body_site:pelvis}"
1570637268,Left Lunge - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637284,Left Forward Step Up 4 Inches - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637300,Right Thumb Opposition Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570637306,Left Thumb Opposition Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570637411,Right Forward Step Up 6 Inches - Pain,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637412,Left Forward Step Up 6 Inches - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637451,Right Forward Step Down 6 Inches - Pain,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637452,Left Forward Step Down 6 Inches - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637470,Right Forward Step Up 8 Inches - Pain,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637471,Left Forward Step Up 8 Inches - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637523,Right Middle DIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637528,Left Middle DIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637533,Right Middle DIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637539,Left Middle DIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637545,Right Middle PIP Pain with Active Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637551,Left Middle PIP Pain with Active Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637557,Right Middle PIP Pain with Passive Range of Motion,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637563,Left Middle PIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637638,Right Forward Step Down 8 Inches - Pain,4234651,Pain level,4080761,right,0,,0,,,C0101.12,broadMatch,0.8,"FCA concept C0101.12: intent={assessment:pain_general, laterality:right}"
1570637639,Left Forward Step Down 8 Inches - Pain,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570637662,Right Upper Extremity Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637663,Left Upper Extremity Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637664,Right Lower Extremity Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637665,Left Lower Extremity Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637666,Head Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.14,broadMatch,0.6,"FCA concept C0028.14: intent={assessment:edema, body_site:head_face}"
1570637667,Neck Edema Non-pitting or Pitting,433595,Edema,0,,0,,0,,,C0028.04,broadMatch,0.6,"FCA concept C0028.04: intent={assessment:edema, body_site:neck}"
1570637676,Right Upper Extremity Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.10,broadMatch,0.6,"FCA concept C0060.10: intent={assessment:temperature, body_site:upper_extremity}"
1570637677,Left Upper Extremity Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.10,broadMatch,0.6,"FCA concept C0060.10: intent={assessment:temperature, body_site:upper_extremity}"
1570637678,Right Lower Extremity Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.07,broadMatch,0.6,"FCA concept C0060.07: intent={assessment:temperature, body_site:lower_extremity}"
1570637679,Left Lower Extremity Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.07,broadMatch,0.6,"FCA concept C0060.07: intent={assessment:temperature, body_site:lower_extremity}"
1570637680,Head Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.19,broadMatch,0.6,"FCA concept C0060.19: intent={assessment:temperature, body_site:head_face}"
1570637681,Neck Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.11,broadMatch,0.6,"FCA concept C0060.11: intent={assessment:temperature, body_site:skin}"
1570637682,Trunk Skin Temperature,4302666,Body temperature,0,,0,,0,,,C0060.11,broadMatch,0.6,"FCA concept C0060.11: intent={assessment:temperature, body_site:skin}"
1570637768,Cervical Mobility,4083973,Ability to walk,0,,0,,0,,,C0039.05,broadMatch,0.6,"FCA concept C0039.05: intent={assessment:mobility, body_site:pelvis}"
1570637769,Thoracic Mobility,4083973,Ability to walk,0,,0,,0,,,C0039.12,broadMatch,0.6,"FCA concept C0039.12: intent={assessment:mobility, body_site:chest}"
1570637771,Cervical Mobility Details,4083973,Ability to walk,0,,0,,0,,,C0039.05,broadMatch,0.6,"FCA concept C0039.05: intent={assessment:mobility, body_site:pelvis}"
1570637772,Thoracic Mobility Details,4083973,Ability to walk,0,,0,,0,,,C0039.12,broadMatch,0.6,"FCA concept C0039.12: intent={assessment:mobility, body_site:chest}"
1570637954,Right Upper Extremity Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637955,Left Upper Extremity Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637956,Right Lower Extremity Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637957,Left Lower Extremity Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637958,Head Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.14,broadMatch,0.6,"FCA concept C0028.14: intent={assessment:edema, body_site:head_face}"
1570637959,Neck Pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.04,broadMatch,0.6,"FCA concept C0028.04: intent={assessment:edema, body_site:neck}"
1570637961,Right Upper Extremity Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637962,Left Upper Extremity Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.03,broadMatch,0.6,"FCA concept C0028.03: intent={assessment:edema, body_site:upper_extremity}"
1570637963,Right Lower Extremity Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637964,Left Lower Extremity Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.01,broadMatch,0.6,"FCA concept C0028.01: intent={assessment:edema, body_site:lower_extremity}"
1570637965,Head Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.14,broadMatch,0.6,"FCA concept C0028.14: intent={assessment:edema, body_site:head_face}"
1570637966,Neck Non-pitting Edema Severity,433595,Edema,0,,0,,0,,,C0028.04,broadMatch,0.6,"FCA concept C0028.04: intent={assessment:edema, body_site:neck}"
1570638230,Right Thumb MCP Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638323,Right Thumb Retroposition Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638326,Left Thumb Retroposition Pain with Active Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638513,Left Index PIP Pain with Passive Range of Motion,4234651,Pain level,4300877,left,0,,0,,,C0101.18,broadMatch,0.8,"FCA concept C0101.18: intent={assessment:pain_general, laterality:left}"
1570638515,Left Thumb Radial ABduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638516,Right Thumb Radial ABduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638517,Left Thumb Palmar ABduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638518,Right Thumb Palmar ABduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638527,Right Thumb ADduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638528,Left Thumb ADduction Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638529,Right Thumb Retroposition Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638531,Left Thumb Retroposition Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638542,Left Thumb Opposition Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570638543,Right Thumb Opposition Pain with Passive Range of Motion,4234651,Pain level,0,,0,,0,,,C0101.03,broadMatch,0.6,"FCA concept C0101.03: intent={assessment:pain_general, body_site:digit}"
1570639068,R Babinski Reflex,4227123,Reflex,4080761,right,0,,0,,,C0100.05,broadMatch,0.8,"FCA concept C0100.05: intent={assessment:reflex, laterality:right}"
1570639069,L Babinski Reflex,4227123,Reflex,4300877,left,0,,0,,,C0100.07,broadMatch,0.8,"FCA concept C0100.07: intent={assessment:reflex, laterality:left}"
1570700073,Abdominal pain,4234651,Pain level,0,,0,,0,,,C0101.24,broadMatch,0.6,"FCA concept C0101.24: intent={assessment:pain_general, body_site:abdomen}"
1570770021,Chest Pain - Cardiac,4234651,Pain level,0,,0,,0,,,C0101.26,broadMatch,0.6,"FCA concept C0101.26: intent={assessment:pain_general, body_site:chest}"
1570770051,Ear Pain,4234651,Pain level,0,,0,,0,,,C0101.29,broadMatch,0.6,"FCA concept C0101.29: intent={assessment:pain_general, body_site:head_face}"
1570770052,External Ear Pain,4234651,Pain level,0,,0,,0,,,C0101.29,broadMatch,0.6,"FCA concept C0101.29: intent={assessment:pain_general, body_site:head_face}"
1570770080,Eye Pain,4234651,Pain level,0,,0,,0,,,C0101.29,broadMatch,0.6,"FCA concept C0101.29: intent={assessment:pain_general, body_site:head_face}"
1570770103,Abdominal Pain,4234651,Pain level,0,,0,,0,,,C0101.24,broadMatch,0.6,"FCA concept C0101.24: intent={assessment:pain_general, body_site:abdomen}"
1570770215,Stomach Pain,4234651,Pain level,0,,0,,0,,,C0101.24,broadMatch,0.6,"FCA concept C0101.24: intent={assessment:pain_general, body_site:abdomen}"
1570770229,Edema Face,433595,Edema,0,,0,,0,,,C0028.14,broadMatch,0.6,"FCA concept C0028.14: intent={assessment:edema, body_site:head_face}"
1570770232,Facial Pain,4234651,Pain level,0,,0,,0,,,C0101.29,broadMatch,0.6,"FCA concept C0101.29: intent={assessment:pain_general, body_site:head_face}"
1570770237,Generalized Edema,433595,Edema,0,,0,,0,,,C0028.02,broadMatch,0.6,"FCA concept C0028.02: intent={assessment:edema, body_site:generalized}"
1570770244,Neck Edema,433595,Edema,0,,0,,0,,,C0028.04,broadMatch,0.6,"FCA concept C0028.04: intent={assessment:edema, body_site:neck}"
1570770245,Non-Cardiac Chest Pain,4234651,Pain level,0,,0,,0,,,C0101.26,broadMatch,0.6,"FCA concept C0101.26: intent={assessment:pain_general, body_site:chest}"
1570770363,Wound Infection,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570770405,Intraoperative Respiratory Injury,4024567,Respiratory finding,0,,0,,4119031,Preoperative,,C0057.01,broadMatch,0.6,"FCA concept C0057.01: intent={assessment:respiratory_general, temporal:intra_op}"
1570770441,Wound Complication,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570770442,Wound Dehiscence,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570770520,Back Pain,4234651,Pain level,0,,0,,0,,,C0101.07,broadMatch,0.6,"FCA concept C0101.07: intent={assessment:pain_general, body_site:spine}"
1570770524,Chest Wall Pain,4234651,Pain level,0,,0,,0,,,C0101.26,broadMatch,0.6,"FCA concept C0101.26: intent={assessment:pain_general, body_site:chest}"
1570770544,Neck Pain,4234651,Pain level,0,,0,,0,,,C0101.08,broadMatch,0.6,"FCA concept C0101.08: intent={assessment:pain_general, body_site:neck}"
1570770711,Pelvic Pain,4234651,Pain level,0,,0,,0,,,C0101.10,broadMatch,0.6,"FCA concept C0101.10: intent={assessment:pain_general, body_site:pelvis}"
1570770713,Perineal Pain,4234651,Pain level,0,,0,,0,,,C0101.10,broadMatch,0.6,"FCA concept C0101.10: intent={assessment:pain_general, body_site:pelvis}"
1570770727,Uterine Pain,4234651,Pain level,0,,0,,0,,,C0101.10,broadMatch,0.6,"FCA concept C0101.10: intent={assessment:pain_general, body_site:pelvis}"
1570770734,Vaginal Pain,4234651,Pain level,0,,0,,0,,,C0101.10,broadMatch,0.6,"FCA concept C0101.10: intent={assessment:pain_general, body_site:pelvis}"
1570770738,"Respiratory, Thoracic, and Mediastinal Adverse Events",4024567,Respiratory finding,0,,0,,0,,,C0057.06,broadMatch,0.6,"FCA concept C0057.06: intent={assessment:respiratory_general, body_site:chest}"
1570770782,Pulmonary Edema,433595,Edema,0,,0,,0,,,C0028.12,broadMatch,0.6,"FCA concept C0028.12: intent={assessment:edema, body_site:chest}"
1570770800,"Respiratory, Thoracic, and Mediastinal Disorders - Other, Specify",4024567,Respiratory finding,0,,0,,0,,,C0057.06,broadMatch,0.6,"FCA concept C0057.06: intent={assessment:respiratory_general, body_site:chest}"
1570770822,Pain of Skin,4234651,Pain level,0,,0,,0,,,C0101.11,broadMatch,0.6,"FCA concept C0101.11: intent={assessment:pain_general, body_site:skin}"
1570770829,Scalp Pain,4234651,Pain level,0,,0,,0,,,C0101.29,broadMatch,0.6,"FCA concept C0101.29: intent={assessment:pain_general, body_site:head_face}"
1570781000,Wound: Right,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1570781001,Wound: Left,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1571000028,Abdominal Pain,4234651,Pain level,0,,0,,0,,,C0101.24,broadMatch,0.6,"FCA concept C0101.24: intent={assessment:pain_general, body_site:abdomen}"
1571000029,Severity of Abdominal Pain,4234651,Pain level,0,,0,,0,,,C0101.24,broadMatch,0.6,"FCA concept C0101.24: intent={assessment:pain_general, body_site:abdomen}"
1600100127,Wound Location and Size,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1600100128,Wound Type,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1600100129,Wound Interventions,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1600100130,Wound Closure,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1600100131,Wound Dressing,4021667,Wound finding,0,,0,,0,,,C0043.03,broadMatch,0.6,"FCA concept C0043.03: intent={assessment:wound, body_site:skin}"
1600100206,Chest Pain Location,4132926,Pain finding at anatomical site,0,,0,,0,,,C0022.01,broadMatch,0.6,"FCA concept C0022.01: intent={assessment:pain_location, body_site:chest}"
1600100264,Chest Pain Present,4234651,Pain level,0,,0,,0,,,C0101.26,broadMatch,0.6,"FCA concept C0101.26: intent={assessment:pain_general, body_site:chest}"
1600100536,Chest Pain Location,4132926,Pain finding at anatomical site,0,,0,,0,,,C0022.01,broadMatch,0.6,"FCA concept C0022.01: intent={assessment:pain_location, body_site:chest}"
1600100619,New or Increased Chest Pain,4234651,Pain level,0,,0,,0,,,C0101.26,broadMatch,0.6,"FCA concept C0101.26: intent={assessment:pain_general, body_site:chest}"
